,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21425,54082938.0,Repouso do corcovado Hostel,155118499,Phellipe,Unknown,Cosme Velho,-22.94413,-43.20678,Shared room,90,1,0,No_reviews,0.0,9,365,0,Unknown
21426,54082988.0,Repouso do corcovado Hostel,155118499,Phellipe,Unknown,Cosme Velho,-22.94403,-43.20488,Shared room,90,1,0,No_reviews,0.0,9,365,0,Unknown
21487,54100742.0,Copacabana Qd praia 2quartos,127380318,Ines,Unknown,Copacabana,-22.97932,-43.18918,Shared room,377,5,0,No_reviews,0.0,5,365,0,Unknown
21583,54162537.0,Otimo apto pe na areia Copacabana P2,419118025,Joseph,Unknown,Copacabana,-22.96412,-43.17611,Shared room,120,2,2,26/04/2022,0.54,1,360,2,Unknown
21717,54187342.0,COPA BR QUARTO INDIVIDUAL - CAMA NA SALA,313511420,Jorgivan,Unknown,Copacabana,-22.97347,-43.19061,Shared room,65,1,0,No_reviews,0.0,2,0,0,Unknown
21719,54187735.0,Quarto em Copacabana a 50m da Praia para MOÇAS,413945214,Mariana,Unknown,Copacabana,-22.98275,-43.19245,Shared room,50,3,0,No_reviews,0.0,2,267,0,Unknown
21775,54357792.0,Cama em Quarto Compartilhado - Lumiar Hostel,440770399,Lumiar,Unknown,Tijuca,-22.93882,-43.24906,Shared room,55,1,1,09/05/2022,0.68,2,64,1,Unknown
21825,54292797.0,"Apartamento encantador no Centro.
Yoga e Vegan",440340657,Isabel,Unknown,Centro,-22.91349,-43.18853,Shared room,108,1,0,No_reviews,0.0,1,365,0,Unknown
21840,54379157.0,"Quarto c/ varanda, 300m da praia e do metrô",124111455,João Pedro,Unknown,São Conrado,-22.995872,-43.255032,Shared room,145,2,1,02/03/2022,0.27,3,363,1,Unknown
21895,5.40057e+17,Albergue cultural em Vila Isabel,370193278,Fabio,Unknown,Vila Isabel,-22.91536,-43.24013,Shared room,60,1,3,27/05/2022,0.79,1,89,3,Unknown
22008,5.47734e+17,Local familiar com vista para o mar,442073673,Natalia,Unknown,Vidigal,-22.98922,-43.23403,Shared room,110,1,1,25/04/2022,0.52,1,365,1,Unknown
22107,5.47239e+17,Babilonia Rio Hostel - Dormitório Misto,441941839,Rosana,Unknown,Leme,-22.96015,-43.170364,Shared room,80,1,0,No_reviews,0.0,5,72,0,Unknown
22108,5.47251e+17,"Babilonia Rio Hostel - 
Dormitório Misto",441941839,Rosana,Unknown,Leme,-22.96015,-43.170364,Shared room,80,1,1,22/02/2022,0.25,5,72,1,Unknown
22293,5.58734e+17,Quarto Compartilhado em Copacabana,207879999,Gilberto,Unknown,Copacabana,-22.966368,-43.189896,Shared room,74,1,17,25/05/2022,3.95,1,342,17,Unknown
22448,5.67362e+17,Vaga individual (colchão no chão) para Rock in Rio,277851111,Jorge LUIZ,Unknown,Jacarepaguá,-22.96713,-43.41513,Shared room,110,5,0,No_reviews,0.0,5,0,0,Unknown
22450,5.67363e+17,# vaga em quarto compartilhado próximo Rock in Rio,277851111,Jorge LUIZ,Unknown,Jacarepaguá,-22.96701,-43.41314,Shared room,110,5,0,No_reviews,0.0,5,0,0,Unknown
22456,5.67438e+17,Quarto para 1 pessoa na Penha.,76915662,Soraya,Unknown,Penha,-22.83561,-43.28093,Shared room,70,1,0,No_reviews,0.0,2,363,0,Unknown
22470,5.6283e+17,"Quarto Individual Solteiro, Casal e Compartilhado",115075111,Ellysabeth,Unknown,Santa Teresa,-22.91427,-43.18115,Shared room,50,1,2,23/04/2022,0.53,6,362,2,Unknown
