,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20597,53695353.0,Apartamento Premium - Bossa Nova Ipanema,426168000,Bossa Nova,Unknown,Ipanema,-22.98535,-43.1946,Private room,555,1,0,No_reviews,0.0,4,149,0,Unknown
20599,53695913.0,Apartamento Superior Casal- Samba Rio Convention,426168000,Bossa Nova,Unknown,Curicica,-22.96228,-43.40046,Private room,401,1,0,No_reviews,0.0,4,351,0,Unknown
20616,53588636.0,Quarto individual a poucos passos da praia.,26856002,Claudia,Unknown,Copacabana,-22.973061,-43.188911,Private room,81,3,18,09/06/2022,2.89,2,18,18,Unknown
20630,53591698.0,Hotel Nacional - S.Conrado/RJ/Brasil,237265858,Marise,Unknown,São Conrado,-22.99753,-43.25608,Private room,680,7,0,No_reviews,0.0,2,122,0,Unknown
20640,53648697.0,Quarto6 aconchegante 6 pessoas em São Cristóvão,235670926,Diogo,Unknown,São Cristóvão,-22.90081,-43.22261,Private room,65,1,1,02/01/2022,0.18,8,361,1,Unknown
20663,53655474.0,Refúgio Carioca,170996305,André,Unknown,Osvaldo Cruz,-22.8681,-43.35001,Private room,1000,1,0,No_reviews,0.0,1,365,0,Unknown
20677,53601755.0,Quarto Casal-Santa Teresa/RJ,87389968,Rosi,Unknown,Santa Teresa,-22.91381,-43.19098,Private room,101,2,1,03/01/2022,0.18,1,89,1,Unknown
20683,53717292.0,Quarto inteiro com apartamento com quintal,124883610,Ana Paula,Unknown,Centro,-22.91281,-43.1826,Private room,152,1,0,No_reviews,0.0,1,356,0,Unknown
20684,53717380.0,1 quarto inteiro. Apartamento compartilhado.,277247534,Rosana Xavier,Unknown,Recreio dos Bandeirantes,-23.02464,-43.47915,Private room,150,3,2,01/03/2022,0.4,1,84,2,Unknown
20685,53717597.0,Suíte privativa em frente a praia + vaga!,1069312,Elisa,Unknown,Barra da Tijuca,-23.01064,-43.34055,Private room,168,2,0,No_reviews,0.0,3,341,0,Unknown
20693,53659334.0,Apartamento Superior - Bossa Nova Ipanema,426168000,Bossa Nova,Unknown,Ipanema,-22.98554,-43.19433,Private room,396,1,0,No_reviews,0.0,4,130,0,Unknown
20695,53605661.0,"Copacabana, Suite Luxo, 50m2, 10 passos da praia.",18112922,Georgiana,Unknown,Copacabana,-22.97409,-43.18664,Private room,450,3,1,05/01/2022,0.18,1,354,1,Unknown
20699,53659756.0,Apartamento Luxo - Bossa Nova Ipanema,426168000,Bossa Nova,Unknown,Ipanema,-22.98406,-43.1948,Private room,427,1,1,03/03/2022,0.27,4,202,1,Unknown
20713,53662652.0,Quarto com duas camas de solteiro no Recreio,34111098,Laura,Unknown,Recreio dos Bandeirantes,-23.0138,-43.45373,Private room,216,1,2,01/03/2022,0.31,1,360,2,Unknown
20717,53663576.0,"LINDA suíte em COPA P4- Vaga, Sauna e Piscina",434570599,Rogerio,Unknown,Copacabana,-22.96302,-43.19301,Private room,95,1,2,19/06/2022,1.58,3,72,2,Unknown
20723,53723980.0,Ótimo quarto no coração de Ipanema! 🤩,78844728,Gabriela,Unknown,Ipanema,-22.98304,-43.20251,Private room,200,2,2,12/03/2022,0.46,4,77,2,Unknown
20731,53608480.0,"BEAUTIFUL ROOM  NEAR BEACH,BATHROOM,WIFI,AIRCON1-1",406985450,Jorge,Unknown,Copacabana,-22.97321,-43.18733,Private room,62,1,26,14/06/2022,4.56,14,279,26,Unknown
20747,53667075.0,Suíte em Ipanema a 500 metros da Praia,106245642,Matheus,Unknown,Ipanema,-22.98759,-43.19366,Private room,250,2,0,No_reviews,0.0,2,365,0,Unknown
20760,53669163.0,Quarto econômico e aconchegante em Copacabana.,66102609,André,Unknown,Copacabana,-22.96639,-43.18783,Private room,150,2,4,20/02/2022,0.7,2,58,4,Unknown
20774,53799158.0,Quarto 2 em Copacabana,192170777,Catia,Unknown,Copacabana,-22.98635,-43.18934,Private room,220,3,11,19/06/2022,1.88,6,227,11,Unknown
20778,53732679.0,Quarto em casa charmosa de vila - Santa Teresa RJ,109641064,Olga,Unknown,Santa Teresa,-22.92519,-43.1908,Private room,50,2,6,01/03/2022,0.99,3,365,6,Unknown
20783,53733000.0,Quarto espaçoso em Copa/P6,388046799,Renata,Unknown,Copacabana,-22.98693,-43.19123,Private room,100,1,0,No_reviews,0.0,1,340,0,Unknown
20801,53741543.0,Suíte próxima a Praia da Barra e metrô,95847793,Eduarda,Unknown,Barra da Tijuca,-23.00639,-43.32366,Private room,100,3,1,04/01/2022,0.18,1,284,1,Unknown
20805,53745887.0,Quarto para hospedagem em Colégio,204307381,Julimar,Unknown,Colégio,-22.84022,-43.34022,Private room,90,1,0,No_reviews,0.0,1,365,0,Unknown
20810,53809931.0,Quarto com café simples só p/ MULHERES ou CASAIS!,22252592,Barbara,Unknown,Barra da Tijuca,-23.00476,-43.32235,Private room,120,1,6,30/03/2022,1.06,1,264,6,Unknown
20818,53737297.0,Cobertura estilo casa em cond. de luxo.,25812310,Christiano,Unknown,Barra da Tijuca,-22.99133,-43.35196,Private room,850,1,0,No_reviews,0.0,1,364,0,Unknown
20826,53810851.0,Alugo Quarto  p/ 2 pax no Recreio ( posto10),186816262,Luciana,Unknown,Recreio dos Bandeirantes,-23.01697,-43.46343,Private room,140,1,1,03/01/2022,0.18,1,171,1,Unknown
20829,53810890.0,Casa agradável em santa Teresa.,169705711,Vera,Unknown,Santa Teresa,-22.91995,-43.18987,Private room,250,3,0,No_reviews,0.0,2,364,0,Unknown
20831,53811162.0,"Quarto arejado, espaçoso. 2 quarteirões da praia.",435880108,Pedro,Unknown,Recreio dos Bandeirantes,-23.02437,-43.47651,Private room,226,2,0,No_reviews,0.0,1,90,0,Unknown
20832,53748103.0,Quarto casal/praia/apt.250m2/mesa de bilhar,434659705,Bárbara,Unknown,Copacabana,-22.96595,-43.17738,Private room,375,1,1,03/01/2022,0.18,3,359,1,Unknown
20840,53750956.0,Quarto solteiro/praia/apt.250m2/mesa de bilhar,434659705,Bárbara,Unknown,Copacabana,-22.96732,-43.17907,Private room,200,1,1,02/01/2022,0.18,3,362,1,Unknown
20852,53849175.0,"Apartamento novo, em Ipanema, próximo a praia",21135605,Adriana,Unknown,Ipanema,-22.98439,-43.19499,Private room,600,3,0,No_reviews,0.0,1,89,0,Unknown
20853,53751278.0,Quarto 02 em casa de praia na Barra da Tijuca,20906568,Roberta,Unknown,Barra da Tijuca,-23.00651,-43.32315,Private room,350,2,2,03/03/2022,0.37,2,94,2,Unknown
20861,53752806.0,"Apartamento encantador
aluguel de quarto",228887194,Adriana,Unknown,Flamengo,-22.93008,-43.17415,Private room,180,5,2,04/01/2022,0.35,1,358,2,Unknown
20864,53754055.0,"LINDO Quarto em COPA P4- Vaga, Sauna e Piscina",434570599,Rogerio,Unknown,Copacabana,-22.96347,-43.19196,Private room,87,1,0,No_reviews,0.0,3,180,0,Unknown
20871,53849283.0,Quarto mobiliado Tijuca,15910092,Marco,Unknown,Tijuca,-22.91729,-43.22801,Private room,119,1,0,No_reviews,0.0,1,202,0,Unknown
20876,53815563.0,Quarto encantador em Glória - Zona sul do Rio,154472575,Náttali,Unknown,Glória,-22.915913,-43.176613,Private room,58,2,11,10/06/2022,1.91,1,86,11,Unknown
20878,53815828.0,Quarto 4 em Copacabana,192170777,Catia,Unknown,Copacabana,-22.98588,-43.18988,Private room,284,3,10,24/04/2022,1.75,6,131,10,Unknown
20891,53756877.0,Quarto casal/apart.250m2/praia/mesa de bilhar,434659705,Bárbara,Unknown,Copacabana,-22.96757,-43.17791,Private room,375,1,0,No_reviews,0.0,3,360,0,Unknown
20898,53821881.0,Copacabana Suite,389639134,Mathieu,Unknown,Leme,-22.96307,-43.17027,Private room,200,2,0,No_reviews,0.0,1,153,0,Unknown
20904,53854807.0,"Room for 1 in a Condo in Lapa, Rio",30403703,Gabrielle,Unknown,Centro,-22.91315,-43.18389,Private room,100,1,6,24/04/2022,0.99,2,81,6,Unknown
20910,53856943.0,Suíte Índigo•Hotel charmoso em edifício histórico,394983020,Roberta,Unknown,Glória,-22.92092,-43.1786,Private room,136,1,9,24/04/2022,1.8,15,48,9,Unknown
20915,53822324.0,Quarto com banheiro privativo em Copacabana.,51482165,Leticia,Unknown,Copacabana,-22.96391,-43.19238,Private room,197,4,1,03/03/2022,0.27,1,171,1,Unknown
20917,53858035.0,Quarto vista lateral praia de Copacabana,1542959,Ricardo E Rosa,Unknown,Copacabana,-22.97955,-43.19241,Private room,200,4,3,05/01/2022,0.5,3,80,3,Unknown
20920,53822508.0,Excelente Quarto em Copacabana.,112928884,Carlos,Unknown,Copacabana,-22.97535,-43.18876,Private room,214,1,2,01/05/2022,0.35,1,305,2,Unknown
20923,53768443.0,QUARTOS EM COPACABANA,435479252,Don Alejandro,Unknown,Copacabana,-22.9643,-43.17952,Private room,85,2,2,14/02/2022,0.45,1,363,2,Unknown
20927,53822740.0,SUPER OFFER Wanderlust - Infinite Blue Mountain,391116870,N.,Unknown,Barra da Tijuca,-23.01349,-43.31586,Private room,705,12,0,No_reviews,0.0,4,179,0,Unknown
20928,53822899.0,SUPER OFFER Wanderlust - Infinite views,391116870,N.,Unknown,Barra da Tijuca,-23.01341,-43.31578,Private room,931,12,0,No_reviews,0.0,4,179,0,Unknown
20931,53824249.0,Newly Renovated /20Mins from Rock In Rio 2022 -,435991908,Babi,Unknown,Barra da Tijuca,-23.00567,-43.43091,Private room,336,1,0,No_reviews,0.0,1,362,0,Unknown
20955,53825099.0,Ótimo lugar para ficar em Copacabana,21108686,Leonardo,Unknown,Copacabana,-22.96561,-43.18951,Private room,249,2,3,26/04/2022,0.53,2,358,3,Unknown
20958,53826215.0,QUARTO EM SANTA PRA CHAMAR DE SEU!,436000747,Nelson Luis,Unknown,Santa Teresa,-22.92191,-43.1842,Private room,130,1,0,No_reviews,0.0,2,364,0,Unknown
20960,53862702.0,"Quarto espaçoso com varanda, Bairro de Fátima",19029074,Thaís,Unknown,Centro,-22.91413,-43.18724,Private room,130,1,0,No_reviews,0.0,1,0,0,Unknown
20969,53864044.0,Suíte Pirita⚜Hotel charmoso em edifício histórico,394983020,Roberta,Unknown,Glória,-22.92035,-43.1798,Private room,136,1,11,19/06/2022,2.02,15,48,11,Unknown
20979,53832218.0,"Excelente Casa Duplex, área nobre Rio de Janeiro",436052334,Mauricio,Unknown,Jardim Guanabara,-22.81101,-43.197018,Private room,70,1,1,16/06/2022,1.0,1,89,1,Unknown
20985,53865830.0,Suíte Ônix⚜Hotel charmoso em Edifício histórico,394983020,Roberta,Unknown,Glória,-22.92091,-43.17962,Private room,136,1,14,29/05/2022,2.47,15,48,14,Unknown
20994,53779029.0,Hotel mais top do Rio de Janeiro,40187872,Jorge,Unknown,São Conrado,-22.99705,-43.25628,Private room,1899,7,0,No_reviews,0.0,1,192,0,Unknown
21003,53875213.0,Quarto 2 em casa cultural - Centro do Rio,298422241,Adriana,Unknown,Gamboa,-22.89451,-43.19378,Private room,75,4,0,No_reviews,0.0,2,0,0,Unknown
21009,53878489.0,Suite em Ilha Paradisiaca Barra Tijuca RJ,50081069,Bhering,Unknown,Itanhangá,-23.000141,-43.308643,Private room,150,2,1,04/01/2022,0.18,2,354,1,Unknown
21011,53878805.0,Suíte Ágata⚜Hotel charmoso em edifício histórico,394983020,Roberta,Unknown,Glória,-22.92083,-43.17889,Private room,136,1,4,01/03/2022,0.72,15,48,4,Unknown
21019,53879654.0,Suíte Safira⚜Hotel charmoso em edifício histórico,394983020,Roberta,Unknown,Glória,-22.91958,-43.17795,Private room,136,1,18,12/06/2022,2.95,15,44,18,Unknown
21037,53784190.0,Quarto2 aconchegante 6 pessoas São Cristóvão,235670926,Diogo,Unknown,São Cristóvão,-22.90263,-43.22171,Private room,65,1,1,02/01/2022,0.18,8,362,1,Unknown
21039,53784815.0,LAR ACONCHEGANTE DAS MENINAS - 5 min da praia,52452243,Natalia,Unknown,Copacabana,-22.9681,-43.18987,Private room,249,1,1,02/01/2022,0.18,5,268,1,Unknown
21043,53840228.0,Suíte em Copa Reveillom Rio MÍNIMO 6 DIÁRIAS,364592207,Alexandre,Unknown,Copacabana,-22.9647,-43.17899,Private room,350,1,0,No_reviews,0.0,1,365,0,Unknown
21071,53886648.0,Quarto em Ilha paradisíaca na Barra da Tijuca RJ,50081069,Bhering,Unknown,Itanhangá,-23.00054,-43.31045,Private room,100,2,4,11/06/2022,0.71,2,352,4,Unknown
21079,53891937.0,Apartamento amplo no Catete com varanda,229468611,Jordana,Unknown,Catete,-22.92495,-43.17906,Private room,90,2,7,29/04/2022,1.21,1,80,7,Unknown
21086,53794254.0,Quarto para mulheres 👩‍🦰,72865722,Josy,Unknown,Copacabana,-22.96542,-43.1744,Private room,230,4,1,04/01/2022,0.18,4,201,1,Unknown
21101,53894748.0,Carnaval no Recanto do Pescador,10351385,Lucia Fabiola,Unknown,Pedra de Guaratiba,-23.00569,-43.6289,Private room,200,1,0,No_reviews,0.0,2,89,0,Unknown
21104,53899332.0,Um achado na zona sul carioca,436615518,Mayte,Unknown,Botafogo,-22.94087,-43.18133,Private room,132,4,1,06/02/2022,0.22,1,324,1,Unknown
21106,53903432.0,Leblon Beach*Quarto e Conforto*Close to the Beach,403283346,Marcia,Unknown,Leblon,-22.983463,-43.217602,Private room,330,5,3,28/05/2022,0.53,2,0,3,Unknown
21123,53796680.0,Quarto Praia de Copacabana Bairro Peixoto,334412231,Camila,Unknown,Copacabana,-22.96325,-43.19013,Private room,98,2,1,18/04/2022,0.46,1,365,1,Unknown
21126,53907421.0,Ótimo quarto em Copacabana,100848324,Maria Cristina,Unknown,Copacabana,-22.96715,-43.18694,Private room,200,3,0,No_reviews,0.0,1,257,0,Unknown
21132,53953902.0,"Lindo apartamento, vista Cristo,até 4 pessoas",13121589,Patricia,Unknown,Copacabana,-22.96689,-43.18578,Private room,350,3,1,02/01/2022,0.18,15,81,1,Unknown
21141,53999257.0,"BEAUTIFUL ROOM  NEAR BEACH,BATHROOM,wIFI,AIRCON1-3",406985450,Jorge,Unknown,Copacabana,-22.97344,-43.18528,Private room,62,1,26,20/06/2022,5.95,14,264,26,Unknown
21144,53999885.0,Bangalo entre o Mar do Recreio e as Montanhas!,4102384,Anna,Unknown,Guaratiba,-23.00195,-43.54455,Private room,390,2,0,No_reviews,0.0,4,365,0,Unknown
21145,54000134.0,Maravilhosa casa com vista montanha ao lado do Mar,4102384,Anna,Unknown,Guaratiba,-23.00001,-43.54394,Private room,380,1,0,No_reviews,0.0,4,365,0,Unknown
21156,53955085.0,Suite king com vista pro mar Copacabana,427183642,Maria Catharina,Unknown,Copacabana,-22.96964,-43.18154,Private room,700,2,1,01/03/2022,0.27,4,90,1,Unknown
21162,53956229.0,Quarto 01 em casa de praia com piscina,20906568,Roberta,Unknown,Barra da Tijuca,-23.00802,-43.32102,Private room,300,2,0,No_reviews,0.0,2,355,0,Unknown
21165,53915839.0,Suíte de hóspedes linda em localização central,20736240,Ariane,Unknown,Copacabana,-22.97366,-43.18707,Private room,200,7,0,No_reviews,0.0,1,173,0,Unknown
21197,53919523.0,"Quarto inteiro com frigobar, em Copacabana",143837710,Marcia,Unknown,Copacabana,-22.96747,-43.18911,Private room,220,2,3,24/04/2022,0.53,1,264,3,Unknown
21198,53920104.0,Ótima suíte no coração do Leblon.,436794378,Barbara,Unknown,Leblon,-22.98355,-43.21697,Private room,225,2,2,25/04/2022,0.53,1,214,2,Unknown
21204,53922213.0,Quarto em Copacabana,431412286,Carlos Henrique,Unknown,Copacabana,-22.97569,-43.19464,Private room,250,3,0,No_reviews,0.0,10,365,0,Unknown
21205,53922527.0,Quarto Casal Stardard - Um quarteirão da Praia,421876226,Natália,Unknown,Leme,-22.96156,-43.16976,Private room,155,2,0,No_reviews,0.0,11,0,0,Unknown
21211,54005722.0,"Rua mais charmosa do Rio, perto do bonde Corcovado",20652695,Bruno,Unknown,Cosme Velho,-22.93849,-43.19462,Private room,100,3,1,03/01/2022,0.18,1,365,1,Unknown
21213,54006235.0,BARRA FIRST HOTEL,437588634,Marcelo,Unknown,Barra da Tijuca,-23.00114,-43.3892,Private room,350,1,1,25/01/2022,0.2,2,322,1,Unknown
21214,53924315.0,Suíte aconchegante perto da praia do Leblon.,10742317,Paula,Unknown,Leblon,-22.98364,-43.21629,Private room,450,1,0,No_reviews,0.0,3,365,0,Unknown
21215,54006683.0,Quarto em cobertura com piscina,48580323,Karine,Unknown,Taquara,-22.92813,-43.37724,Private room,450,1,0,No_reviews,0.0,3,361,0,Unknown
21216,54006713.0,"Cobertura duplex , jacuzzi , piscina e academia",48580323,Karine,Unknown,Taquara,-22.92631,-43.37559,Private room,250,1,0,No_reviews,0.0,3,364,0,Unknown
21234,53964253.0,"Kit estúdio para o carnaval, ótima localização !",87689349,Cristiane,Unknown,Ipanema,-22.98306,-43.21338,Private room,280,3,0,No_reviews,0.0,1,254,0,Unknown
21235,53964413.0,Quarto em ótimo apartamento no Flamengo.,437147660,Joe,Unknown,Laranjeiras,-22.93386,-43.17938,Private room,190,1,1,02/01/2022,0.18,1,365,1,Unknown
21236,53964485.0,Suíte goodvibes em Copacabana - posto 3,213161299,Carolinah,Unknown,Copacabana,-22.96784,-43.18761,Private room,230,1,4,15/01/2022,0.7,1,335,4,Unknown
21241,53967455.0,Charming peaceful nest in between Jungle and City,94886013,Bryan,Unknown,Botafogo,-22.94352,-43.18931,Private room,150,1,3,22/01/2022,0.53,1,365,3,Unknown
21246,53929773.0,"Quarto duplo, condomínio Parque Olímpico Barra",436873588,Selma,Unknown,Jacarepaguá,-22.97233,-43.3924,Private room,136,3,0,No_reviews,0.0,1,114,0,Unknown
21253,53969518.0,Quarto para grupo centro do Rio de Janeiro,4955510,Figueiredo,Unknown,Santa Teresa,-22.916,-43.1832,Private room,150,2,0,No_reviews,0.0,4,365,0,Unknown
21254,53969941.0,Suíte Cristal⚜Hotel charmoso em Edifício histórico,394983020,Roberta,Unknown,Glória,-22.92066,-43.17966,Private room,136,1,17,29/05/2022,2.95,15,45,17,Unknown
21257,53970320.0,Suíte Granada⚜Hotel charmoso em edifício histórico,394983020,Roberta,Unknown,Glória,-22.92086,-43.17808,Private room,136,1,7,24/04/2022,1.27,15,48,7,Unknown
21258,53970728.0,Suíte Lótus ⚜ Hotel charmoso em edifício histórico,394983020,Roberta,Unknown,Glória,-22.92007,-43.17821,Private room,136,1,13,17/04/2022,2.28,15,48,13,Unknown
21259,53971276.0,Leblon- Quarto Privado em  ótimo apto no Leblon !,133975424,João Carlos,Unknown,Leblon,-22.98352,-43.21718,Private room,578,3,1,02/01/2022,0.18,2,363,1,Unknown
21261,53971871.0,Suíte Índigo⚜Hotel charmoso em edifício histórico,394983020,Roberta,Unknown,Glória,-22.92091,-43.17831,Private room,136,1,7,10/06/2022,1.2,15,48,7,Unknown
21262,53971892.0,Quarto aconchegante em Laranjeiras!,100332201,Lorraine,Unknown,Laranjeiras,-22.92985,-43.19057,Private room,90,1,0,No_reviews,0.0,2,0,0,Unknown
21265,53972598.0,Quarto na Lagoa,50004194,Daniel,Unknown,Lagoa,-22.97613,-43.19963,Private room,89,1,1,26/01/2022,0.2,2,355,1,Unknown
21267,53973208.0,Mansão Mascharenhas,155111308,Vitor,Unknown,Copacabana,-22.96465,-43.18462,Private room,450,1,0,No_reviews,0.0,1,365,0,Unknown
21272,53931707.0,Suíte em linda casa de praia com estacionamento,11820289,Bruno,Unknown,Barra da Tijuca,-23.00883,-43.34076,Private room,180,2,4,01/05/2022,0.73,3,112,4,Unknown
21276,53978101.0,Rock in Rio: Suíte na Vila do Pan Barra da Tijuca,53613804,Carmilton,Unknown,Jacarepaguá,-22.97284,-43.35864,Private room,400,2,0,No_reviews,0.0,5,26,0,Unknown
21292,54013463.0,Suite confortável e estilosa no centro de RJ,437659768,Nadia,Unknown,Centro,-22.90503,-43.18162,Private room,110,1,2,06/05/2022,1.0,2,315,2,Unknown
21307,53982615.0,flat bacana no coração da Barra.,315740743,Maicon,Unknown,Barra da Tijuca,-23.00413,-43.342,Private room,299,6,0,No_reviews,0.0,16,96,0,Unknown
21313,53987784.0,Quarto Casal,72865722,Josy,Unknown,Santa Cruz,-22.92326,-43.70074,Private room,300,4,0,No_reviews,0.0,4,200,0,Unknown
21319,53989947.0,Quarto Espaçoso em Apt tipo CASA 1 QUADRA da praia,363700178,Ceres,Unknown,Copacabana,-22.98177,-43.19171,Private room,252,3,1,02/01/2022,0.18,6,362,1,Unknown
21323,53938013.0,Quarto em Botafogo para casal,23779226,Monica Maria,Unknown,Botafogo,-22.95002,-43.19283,Private room,200,1,0,No_reviews,0.0,2,365,0,Unknown
21332,54015713.0,Quarto luz maria da graça,59008527,Tata,Unknown,Maria da Graça,-22.88114,-43.26269,Private room,68,2,3,20/01/2022,0.55,1,80,3,Unknown
21336,54016627.0,Quartos em Cobertura com vista para o mar 2,46857325,Luiz Fernando,Unknown,Copacabana,-22.964527,-43.175995,Private room,300,2,0,No_reviews,0.0,3,179,0,Unknown
21339,53939540.0,"Lindo quarto em
Botafogo",3876419,Verena,Unknown,Botafogo,-22.94911,-43.19323,Private room,100,2,0,No_reviews,0.0,2,192,0,Unknown
21340,54016732.0,Copacabana Suíte apt tipo casa 1 quadra da praia,363700178,Ceres,Unknown,Copacabana,-22.98327,-43.19198,Private room,280,3,1,03/03/2022,0.27,6,365,1,Unknown
21347,54017268.0,"Apartamento tipo casa, quarto c beliche",363700178,Ceres,Unknown,Copacabana,-22.98258,-43.19021,Private room,220,3,0,No_reviews,0.0,6,365,0,Unknown
21363,54018348.0,Quarto Família Ar Condicionado - Casinha Tropical,41846354,Reynaldo,Unknown,Tijuca,-22.92527,-43.21932,Private room,169,1,3,12/05/2022,0.89,7,127,3,Unknown
21365,54018398.0,Quarto Casal Ar Condicionado - Casinha Tropical,41846354,Reynaldo,Unknown,Tijuca,-22.92571,-43.22113,Private room,90,1,3,22/05/2022,0.79,7,119,3,Unknown
21380,54018968.0,Quartos acolhedores próximos ao metrô,370807656,Pedro,Unknown,Tijuca,-22.91752,-43.21407,Private room,800,1,0,No_reviews,0.0,1,365,0,Unknown
21395,54033232.0,Condômino com piscina e sauna,82929437,Rosana,Unknown,Vidigal,-22.99305,-43.23489,Private room,294,1,0,No_reviews,0.0,2,364,0,Unknown
21396,54033390.0,Quartos em Cobertura com vista para o mar 3,46857325,Luiz Fernando,Unknown,Copacabana,-22.965506,-43.175484,Private room,300,2,0,No_reviews,0.0,3,172,0,Unknown
21406,54076911.0,Condomínio encantador com piscina e sauna,82929437,Rosana,Unknown,Vidigal,-22.99351,-43.23522,Private room,421,1,0,No_reviews,0.0,2,364,0,Unknown
21408,54077206.0,Tiffanys Residence Service Ipanema,352008051,Alex,Unknown,Ipanema,-22.98615,-43.19844,Private room,980,1,2,01/06/2022,0.5,13,303,2,Unknown
21409,54077561.0,Tiffanys Residence Service - Suite,352008051,Alex,Unknown,Ipanema,-22.98566,-43.19843,Private room,671,1,2,30/03/2022,0.65,13,303,2,Unknown
21414,54080661.0,"Grande apartamento em Copacabana, próximo à praia",329122534,Julia,Unknown,Copacabana,-22.971,-43.18763,Private room,500,1,0,No_reviews,0.0,1,365,0,Unknown
21416,54081922.0,LIVING HOTEL EXPRESS,76780066,Gustavo,Unknown,Centro,-22.90133,-43.17818,Private room,140,1,5,28/04/2022,0.91,2,360,5,Unknown
21423,54082906.0,Repouso do corcovado quarto privativo casal,155118499,Phellipe,Unknown,Santa Teresa,-22.92207,-43.1842,Private room,200,1,0,No_reviews,0.0,9,365,0,Unknown
21437,54035973.0,Casa de Mosaico na Babilônia,305500093,Juliana,Unknown,Copacabana,-22.96056,-43.17306,Private room,160,3,0,No_reviews,0.0,1,0,0,Unknown
21441,54092938.0,Cobertura na Penha | Quarto para solteiro,438305416,Priscila,Unknown,Penha,-22.8409,-43.28163,Private room,100,1,2,27/05/2022,1.03,1,365,2,Unknown
21455,54022820.0,Quarto 7 casal Aconchegante São Cristóvão,235670926,Diogo,Unknown,São Cristóvão,-22.90076,-43.22147,Private room,65,1,5,13/03/2022,0.94,8,364,5,Unknown
21458,54038224.0,Private bedroom/Quarto Privado @ IPANEMA,5167755,Jay,Unknown,Ipanema,-22.98425,-43.19704,Private room,252,3,1,17/01/2022,0.19,1,353,1,Unknown
21466,54039898.0,"Apartamento tipo casa Quarto c Beliche
Copacabana",363700178,Ceres,Unknown,Copacabana,-22.98273,-43.19226,Private room,220,3,1,01/03/2022,0.27,6,365,1,Unknown
21468,54094402.0,Apartamento encantador em Santa Teresa,264748147,Erika,Unknown,Santa Teresa,-22.93701,-43.20474,Private room,86,1,0,No_reviews,0.0,1,365,0,Unknown
21474,54023952.0,Casa agradável de vegetarianos,110797131,Alvaro,Unknown,Tijuca,-22.92521,-43.24257,Private room,200,1,1,02/01/2022,0.18,1,365,1,Unknown
21482,54094954.0,Linda mansão com piscina e churrasqueira,670942,Christian,Unknown,Anil,-22.96166,-43.33474,Private room,285,1,2,17/04/2022,0.47,1,296,2,Unknown
21484,54096309.0,ambiente familiares com frigobar tv e outros .,386751635,Zul,Unknown,Tijuca,-22.92144,-43.21923,Private room,80,2,7,09/03/2022,1.26,2,23,7,Unknown
21488,54039933.0,"Suíte no flamengo com wi-fi, próx metrô e praias",111925850,Witan,Unknown,Catete,-22.92762,-43.17836,Private room,300,2,6,16/03/2022,1.05,1,180,6,Unknown
21496,54040667.0,BARRA FIRST HOTEL 2,437588634,Marcelo,Unknown,Barra da Tijuca,-23.00015,-43.38937,Private room,350,1,0,No_reviews,0.0,2,195,0,Unknown
21498,54044049.0,Apartamento 2 quadras da praia 2quartos 2banheiros,107362758,Regina,Unknown,Copacabana,-22.96222,-43.17637,Private room,390,2,4,24/04/2022,0.72,1,237,4,Unknown
21505,54105538.0,Quarto privativo em apto fofo,17172137,Deborah,Unknown,Jacarepaguá,-22.96596,-43.40543,Private room,85,1,3,23/05/2022,0.7,1,171,3,Unknown
21506,54105775.0,Lovely - 1 bedroom in Leme,50800875,Suellen,Unknown,Leme,-22.96324,-43.16876,Private room,190,5,1,31/01/2022,0.21,2,365,1,Unknown
21508,54106382.0,Espaço do Lu. Aconchegante apartamento familiar .,318194413,Luciano,Unknown,Coelho Neto,-22.8249,-43.35352,Private room,50,2,0,No_reviews,0.0,1,365,0,Unknown
21512,54030815.0,AP bem localizado e com vista para FlorestaTijuca,330278606,João Lucas,Unknown,Andaraí,-22.92565,-43.25263,Private room,57,1,3,24/04/2022,0.8,1,365,3,Unknown
21517,54106735.0,"Quarto em Encantado, prox Engenhão, Norte shopping",406454501,Marcia,Unknown,Piedade,-22.89688,-43.30885,Private room,118,1,0,No_reviews,0.0,1,364,0,Unknown
21527,54107878.0,Always Alive - Viva Sempre!,438609146,Always,Unknown,Anil,-22.95587,-43.34024,Private room,400,1,0,No_reviews,0.0,1,363,0,Unknown
21534,54050643.0,Ambiente agradável. Vista perfeita. Frente Mar.,420746654,Hostel Legrand,Unknown,Barra de Guaratiba,-23.0691,-43.5662,Private room,420,1,0,No_reviews,0.0,2,364,0,Unknown
21539,54111037.0,Suíte completa no Pechincha,107075116,Bruno,Unknown,Pechincha,-22.93357,-43.36268,Private room,89,1,6,17/04/2022,1.08,1,164,6,Unknown
21540,54112633.0,Suíte com closet e ar condicionado em casarão.,3801956,André,Unknown,Vila Isabel,-22.91124,-43.24376,Private room,105,5,0,No_reviews,0.0,1,88,0,Unknown
21553,54055020.0,QUARTINHO NA CASA DAS MENINAS,52452243,Natalia,Unknown,Copacabana,-22.96827,-43.19009,Private room,140,1,2,02/03/2022,0.35,5,363,2,Unknown
